int,binary,isPrime
2632,0101001001000,0
2633,0101001001001,1
2634,0101001001010,0
2635,0101001001011,0
2636,0101001001100,0
2637,0101001001101,0
2638,0101001001110,0
2639,0101001001111,0
2640,0101001010000,0
2641,0101001010001,0
2642,0101001010010,0
2643,0101001010011,0
2644,0101001010100,0
2645,0101001010101,0
2646,0101001010110,0
2647,0101001010111,1
2648,0101001011000,0
2649,0101001011001,0
2650,0101001011010,0
2651,0101001011011,0
2652,0101001011100,0
2653,0101001011101,0
2654,0101001011110,0
2655,0101001011111,0
2656,0101001100000,0
2657,0101001100001,1
2658,0101001100010,0
2659,0101001100011,1
2660,0101001100100,0
2661,0101001100101,0
2662,0101001100110,0
2663,0101001100111,1
2664,0101001101000,0
2665,0101001101001,0
2666,0101001101010,0
2667,0101001101011,0
2668,0101001101100,0
2669,0101001101101,0
2670,0101001101110,0
2671,0101001101111,1
2672,0101001110000,0
2673,0101001110001,0
2674,0101001110010,0
2675,0101001110011,0
2676,0101001110100,0
2677,0101001110101,1
2678,0101001110110,0
2679,0101001110111,0
2680,0101001111000,0
2681,0101001111001,0
2682,0101001111010,0
2683,0101001111011,1
2684,0101001111100,0
2685,0101001111101,0
2686,0101001111110,0
2687,0101001111111,1
2688,0101010000000,0
2689,0101010000001,1
2690,0101010000010,0
2691,0101010000011,0
2692,0101010000100,0
2693,0101010000101,1
2694,0101010000110,0
2695,0101010000111,0
2696,0101010001000,0
2697,0101010001001,0
2698,0101010001010,0
2699,0101010001011,1
2700,0101010001100,0
2701,0101010001101,0
2702,0101010001110,0
2703,0101010001111,0
2704,0101010010000,0
2705,0101010010001,0
2706,0101010010010,0
2707,0101010010011,1
2708,0101010010100,0
2709,0101010010101,0
2710,0101010010110,0
2711,0101010010111,1
2712,0101010011000,0
2713,0101010011001,1
2714,0101010011010,0
2715,0101010011011,0
2716,0101010011100,0
2717,0101010011101,0
2718,0101010011110,0
2719,0101010011111,1
2720,0101010100000,0
2721,0101010100001,0
2722,0101010100010,0
2723,0101010100011,0
2724,0101010100100,0
2725,0101010100101,0
2726,0101010100110,0
2727,0101010100111,0
2728,0101010101000,0
2729,0101010101001,1
2730,0101010101010,0
2731,0101010101011,1
2732,0101010101100,0
2733,0101010101101,0
2734,0101010101110,0
2735,0101010101111,0
2736,0101010110000,0
2737,0101010110001,0
2738,0101010110010,0
2739,0101010110011,0
2740,0101010110100,0
2741,0101010110101,1
2742,0101010110110,0
2743,0101010110111,0
2744,0101010111000,0
2745,0101010111001,0
2746,0101010111010,0
2747,0101010111011,0
2748,0101010111100,0
2749,0101010111101,1
2750,0101010111110,0
2751,0101010111111,0
2752,0101011000000,0
2753,0101011000001,1
2754,0101011000010,0
2755,0101011000011,0
2756,0101011000100,0
2757,0101011000101,0
2758,0101011000110,0
2759,0101011000111,0
2760,0101011001000,0
2761,0101011001001,0
2762,0101011001010,0
2763,0101011001011,0
2764,0101011001100,0
2765,0101011001101,0
2766,0101011001110,0
2767,0101011001111,1
2768,0101011010000,0
2769,0101011010001,0
2770,0101011010010,0
2771,0101011010011,0
2772,0101011010100,0
2773,0101011010101,0
2774,0101011010110,0
2775,0101011010111,0
2776,0101011011000,0
2777,0101011011001,1
2778,0101011011010,0
2779,0101011011011,0
2780,0101011011100,0
2781,0101011011101,0
2782,0101011011110,0
2783,0101011011111,0
2784,0101011100000,0
2785,0101011100001,0
2786,0101011100010,0
2787,0101011100011,0
2788,0101011100100,0
2789,0101011100101,1
2790,0101011100110,0
2791,0101011100111,1
2792,0101011101000,0
2793,0101011101001,0
2794,0101011101010,0
2795,0101011101011,0
2796,0101011101100,0
2797,0101011101101,1
2798,0101011101110,0
2799,0101011101111,0
2800,0101011110000,0
2801,0101011110001,1
2802,0101011110010,0
2803,0101011110011,1
2804,0101011110100,0
2805,0101011110101,0
2806,0101011110110,0
2807,0101011110111,0
2808,0101011111000,0
2809,0101011111001,0
2810,0101011111010,0
2811,0101011111011,0
2812,0101011111100,0
2813,0101011111101,0
2814,0101011111110,0
2815,0101011111111,0
2816,0101100000000,0
2817,0101100000001,0
2818,0101100000010,0
2819,0101100000011,1
2820,0101100000100,0
2821,0101100000101,0
2822,0101100000110,0
2823,0101100000111,0
2824,0101100001000,0
2825,0101100001001,0
2826,0101100001010,0
2827,0101100001011,0
2828,0101100001100,0
2829,0101100001101,0
2830,0101100001110,0
2831,0101100001111,0
2832,0101100010000,0
2833,0101100010001,1
2834,0101100010010,0
2835,0101100010011,0
2836,0101100010100,0
2837,0101100010101,1
2838,0101100010110,0
2839,0101100010111,0
2840,0101100011000,0
2841,0101100011001,0
2842,0101100011010,0
2843,0101100011011,1
2844,0101100011100,0
2845,0101100011101,0
2846,0101100011110,0
2847,0101100011111,0
2848,0101100100000,0
2849,0101100100001,0
2850,0101100100010,0
2851,0101100100011,1
2852,0101100100100,0
2853,0101100100101,0
2854,0101100100110,0
2855,0101100100111,0
2856,0101100101000,0
2857,0101100101001,1
2858,0101100101010,0
2859,0101100101011,0
2860,0101100101100,0
2861,0101100101101,1
2862,0101100101110,0
2863,0101100101111,0
2864,0101100110000,0
2865,0101100110001,0
2866,0101100110010,0
2867,0101100110011,0
2868,0101100110100,0
2869,0101100110101,0
2870,0101100110110,0
2871,0101100110111,0
2872,0101100111000,0
2873,0101100111001,0
2874,0101100111010,0
2875,0101100111011,0
2876,0101100111100,0
2877,0101100111101,0
2878,0101100111110,0
2879,0101100111111,1
2880,0101101000000,0
2881,0101101000001,0
2882,0101101000010,0
2883,0101101000011,0
2884,0101101000100,0
2885,0101101000101,0
2886,0101101000110,0
2887,0101101000111,1
2888,0101101001000,0
2889,0101101001001,0
2890,0101101001010,0
2891,0101101001011,0
2892,0101101001100,0
2893,0101101001101,0
2894,0101101001110,0
2895,0101101001111,0
2896,0101101010000,0
2897,0101101010001,1
2898,0101101010010,0
2899,0101101010011,0
2900,0101101010100,0
2901,0101101010101,0
2902,0101101010110,0
2903,0101101010111,1
2904,0101101011000,0
2905,0101101011001,0
2906,0101101011010,0
2907,0101101011011,0
2908,0101101011100,0
2909,0101101011101,1
2910,0101101011110,0
2911,0101101011111,0
2912,0101101100000,0
2913,0101101100001,0
2914,0101101100010,0
2915,0101101100011,0
2916,0101101100100,0
2917,0101101100101,1
2918,0101101100110,0
2919,0101101100111,0
2920,0101101101000,0
2921,0101101101001,0
2922,0101101101010,0
2923,0101101101011,0
2924,0101101101100,0
2925,0101101101101,0
2926,0101101101110,0
2927,0101101101111,1
2928,0101101110000,0
2929,0101101110001,0
2930,0101101110010,0
2931,0101101110011,0
2932,0101101110100,0
2933,0101101110101,0
2934,0101101110110,0
2935,0101101110111,0
2936,0101101111000,0
2937,0101101111001,0
2938,0101101111010,0
2939,0101101111011,1
2940,0101101111100,0
2941,0101101111101,0
2942,0101101111110,0
2943,0101101111111,0
2944,0101110000000,0
2945,0101110000001,0
2946,0101110000010,0
2947,0101110000011,0
2948,0101110000100,0
2949,0101110000101,0
2950,0101110000110,0
2951,0101110000111,0
2952,0101110001000,0
2953,0101110001001,1
2954,0101110001010,0
2955,0101110001011,0
2956,0101110001100,0
2957,0101110001101,1
2958,0101110001110,0
2959,0101110001111,0
2960,0101110010000,0
2961,0101110010001,0
2962,0101110010010,0
2963,0101110010011,1
2964,0101110010100,0
2965,0101110010101,0
2966,0101110010110,0
2967,0101110010111,0
2968,0101110011000,0
2969,0101110011001,1
2970,0101110011010,0
2971,0101110011011,1
2972,0101110011100,0
2973,0101110011101,0
2974,0101110011110,0
2975,0101110011111,0
2976,0101110100000,0
2977,0101110100001,0
2978,0101110100010,0
2979,0101110100011,0
2980,0101110100100,0
2981,0101110100101,0
2982,0101110100110,0
2983,0101110100111,0
2984,0101110101000,0
2985,0101110101001,0
2986,0101110101010,0
2987,0101110101011,0
2988,0101110101100,0
2989,0101110101101,0
2990,0101110101110,0
2991,0101110101111,0
2992,0101110110000,0
2993,0101110110001,0
2994,0101110110010,0
2995,0101110110011,0
2996,0101110110100,0
2997,0101110110101,0
2998,0101110110110,0
2999,0101110110111,1
3000,0101110111000,0
3001,0101110111001,1
3002,0101110111010,0
3003,0101110111011,0
3004,0101110111100,0
3005,0101110111101,0
3006,0101110111110,0
3007,0101110111111,0
3008,0101111000000,0
3009,0101111000001,0
3010,0101111000010,0
3011,0101111000011,1
3012,0101111000100,0
3013,0101111000101,0
3014,0101111000110,0
3015,0101111000111,0
3016,0101111001000,0
3017,0101111001001,0
3018,0101111001010,0
3019,0101111001011,1
3020,0101111001100,0
3021,0101111001101,0
3022,0101111001110,0
3023,0101111001111,1
3024,0101111010000,0
3025,0101111010001,0
3026,0101111010010,0
3027,0101111010011,0
3028,0101111010100,0
3029,0101111010101,0
3030,0101111010110,0
3031,0101111010111,0
3032,0101111011000,0
3033,0101111011001,0
3034,0101111011010,0
3035,0101111011011,0
3036,0101111011100,0
3037,0101111011101,1
3038,0101111011110,0
3039,0101111011111,0
3040,0101111100000,0
3041,0101111100001,1
3042,0101111100010,0
3043,0101111100011,0
3044,0101111100100,0
3045,0101111100101,0
3046,0101111100110,0
3047,0101111100111,0
3048,0101111101000,0
3049,0101111101001,1
3050,0101111101010,0
3051,0101111101011,0
3052,0101111101100,0
3053,0101111101101,0
3054,0101111101110,0
3055,0101111101111,0
3056,0101111110000,0
3057,0101111110001,0
3058,0101111110010,0
3059,0101111110011,0
3060,0101111110100,0
3061,0101111110101,1
3062,0101111110110,0
3063,0101111110111,0
3064,0101111111000,0
3065,0101111111001,0
3066,0101111111010,0
3067,0101111111011,1
3068,0101111111100,0
3069,0101111111101,0
3070,0101111111110,0
3071,0101111111111,0
3072,0110000000000,0
3073,0110000000001,0
3074,0110000000010,0
3075,0110000000011,0
3076,0110000000100,0
3077,0110000000101,0
3078,0110000000110,0
3079,0110000000111,1
3080,0110000001000,0
3081,0110000001001,0
3082,0110000001010,0
3083,0110000001011,1
3084,0110000001100,0
3085,0110000001101,0
3086,0110000001110,0
3087,0110000001111,0
3088,0110000010000,0
3089,0110000010001,1
3090,0110000010010,0
3091,0110000010011,0
3092,0110000010100,0
3093,0110000010101,0
3094,0110000010110,0
3095,0110000010111,0
3096,0110000011000,0
3097,0110000011001,0
3098,0110000011010,0
3099,0110000011011,0
3100,0110000011100,0
3101,0110000011101,0
3102,0110000011110,0
3103,0110000011111,0
3104,0110000100000,0
3105,0110000100001,0
3106,0110000100010,0
3107,0110000100011,0
3108,0110000100100,0
3109,0110000100101,1
3110,0110000100110,0
3111,0110000100111,0
3112,0110000101000,0
3113,0110000101001,0
3114,0110000101010,0
3115,0110000101011,0
3116,0110000101100,0
3117,0110000101101,0
3118,0110000101110,0
3119,0110000101111,1
3120,0110000110000,0
3121,0110000110001,1
3122,0110000110010,0
3123,0110000110011,0
3124,0110000110100,0
3125,0110000110101,0
3126,0110000110110,0
3127,0110000110111,0
3128,0110000111000,0
3129,0110000111001,0
3130,0110000111010,0
3131,0110000111011,0
3132,0110000111100,0
3133,0110000111101,0
3134,0110000111110,0
3135,0110000111111,0
3136,0110001000000,0
3137,0110001000001,1
3138,0110001000010,0
3139,0110001000011,0
3140,0110001000100,0
3141,0110001000101,0
3142,0110001000110,0
3143,0110001000111,0
3144,0110001001000,0
3145,0110001001001,0
3146,0110001001010,0
3147,0110001001011,0
3148,0110001001100,0
3149,0110001001101,0
3150,0110001001110,0
3151,0110001001111,0
3152,0110001010000,0
3153,0110001010001,0
3154,0110001010010,0
3155,0110001010011,0
3156,0110001010100,0
3157,0110001010101,0
3158,0110001010110,0
3159,0110001010111,0
3160,0110001011000,0
3161,0110001011001,0
3162,0110001011010,0
3163,0110001011011,1
3164,0110001011100,0
3165,0110001011101,0
3166,0110001011110,0
3167,0110001011111,1
3168,0110001100000,0
3169,0110001100001,1
3170,0110001100010,0
3171,0110001100011,0
3172,0110001100100,0
3173,0110001100101,0
3174,0110001100110,0
3175,0110001100111,0
3176,0110001101000,0
3177,0110001101001,0
3178,0110001101010,0
3179,0110001101011,0
3180,0110001101100,0
3181,0110001101101,1
3182,0110001101110,0
3183,0110001101111,0
3184,0110001110000,0
3185,0110001110001,0
3186,0110001110010,0
3187,0110001110011,1
3188,0110001110100,0
3189,0110001110101,0
3190,0110001110110,0
3191,0110001110111,1
3192,0110001111000,0
3193,0110001111001,0
3194,0110001111010,0
3195,0110001111011,0
3196,0110001111100,0
3197,0110001111101,0
3198,0110001111110,0
3199,0110001111111,0
3200,0110010000000,0
3201,0110010000001,0
3202,0110010000010,0
3203,0110010000011,1
3204,0110010000100,0
3205,0110010000101,0
3206,0110010000110,0
3207,0110010000111,0
3208,0110010001000,0
3209,0110010001001,1
3210,0110010001010,0
3211,0110010001011,0
3212,0110010001100,0
3213,0110010001101,0
3214,0110010001110,0
3215,0110010001111,0
3216,0110010010000,0
3217,0110010010001,1
3218,0110010010010,0
3219,0110010010011,0
3220,0110010010100,0
3221,0110010010101,1
3222,0110010010110,0
3223,0110010010111,0
3224,0110010011000,0
3225,0110010011001,0
3226,0110010011010,0
3227,0110010011011,0
3228,0110010011100,0
3229,0110010011101,1
3230,0110010011110,0
3231,0110010011111,0
3232,0110010100000,0
3233,0110010100001,0
3234,0110010100010,0
3235,0110010100011,0
3236,0110010100100,0
3237,0110010100101,0
3238,0110010100110,0
3239,0110010100111,0
3240,0110010101000,0
3241,0110010101001,0
3242,0110010101010,0
3243,0110010101011,0
3244,0110010101100,0
3245,0110010101101,0
3246,0110010101110,0
3247,0110010101111,0
3248,0110010110000,0
3249,0110010110001,0
3250,0110010110010,0
3251,0110010110011,1
3252,0110010110100,0
3253,0110010110101,1
3254,0110010110110,0
3255,0110010110111,0
3256,0110010111000,0
3257,0110010111001,1
3258,0110010111010,0
3259,0110010111011,1
3260,0110010111100,0
3261,0110010111101,0
3262,0110010111110,0
3263,0110010111111,0
3264,0110011000000,0
3265,0110011000001,0
3266,0110011000010,0
3267,0110011000011,0
3268,0110011000100,0
3269,0110011000101,0
3270,0110011000110,0
3271,0110011000111,1
3272,0110011001000,0
3273,0110011001001,0
3274,0110011001010,0
3275,0110011001011,0
3276,0110011001100,0
3277,0110011001101,0
3278,0110011001110,0
3279,0110011001111,0
3280,0110011010000,0
3281,0110011010001,0
3282,0110011010010,0
3283,0110011010011,0
3284,0110011010100,0
3285,0110011010101,0
3286,0110011010110,0
3287,0110011010111,0
3288,0110011011000,0
3289,0110011011001,0
3290,0110011011010,0
3291,0110011011011,0
3292,0110011011100,0
3293,0110011011101,0
3294,0110011011110,0
3295,0110011011111,0
3296,0110011100000,0
3297,0110011100001,0
3298,0110011100010,0
3299,0110011100011,1
3300,0110011100100,0
3301,0110011100101,1
3302,0110011100110,0
3303,0110011100111,0
3304,0110011101000,0
3305,0110011101001,0
3306,0110011101010,0
3307,0110011101011,1
3308,0110011101100,0
3309,0110011101101,0
3310,0110011101110,0
3311,0110011101111,0
3312,0110011110000,0
3313,0110011110001,1
3314,0110011110010,0
3315,0110011110011,0
3316,0110011110100,0
3317,0110011110101,0
3318,0110011110110,0
3319,0110011110111,1
3320,0110011111000,0
3321,0110011111001,0
3322,0110011111010,0
3323,0110011111011,1
3324,0110011111100,0
3325,0110011111101,0
3326,0110011111110,0
3327,0110011111111,0
3328,0110100000000,0
3329,0110100000001,1
3330,0110100000010,0
3331,0110100000011,1
3332,0110100000100,0
3333,0110100000101,0
3334,0110100000110,0
3335,0110100000111,0
3336,0110100001000,0
3337,0110100001001,0
3338,0110100001010,0
3339,0110100001011,0
3340,0110100001100,0
3341,0110100001101,0
3342,0110100001110,0
3343,0110100001111,1
3344,0110100010000,0
3345,0110100010001,0
3346,0110100010010,0
3347,0110100010011,1
3348,0110100010100,0
3349,0110100010101,0
3350,0110100010110,0
3351,0110100010111,0
3352,0110100011000,0
3353,0110100011001,0
3354,0110100011010,0
3355,0110100011011,0
3356,0110100011100,0
3357,0110100011101,0
3358,0110100011110,0
3359,0110100011111,1
3360,0110100100000,0
3361,0110100100001,1
3362,0110100100010,0
3363,0110100100011,0
3364,0110100100100,0
3365,0110100100101,0
3366,0110100100110,0
3367,0110100100111,0
3368,0110100101000,0
3369,0110100101001,0
3370,0110100101010,0
3371,0110100101011,1
3372,0110100101100,0
3373,0110100101101,1
3374,0110100101110,0
3375,0110100101111,0
3376,0110100110000,0
3377,0110100110001,0
3378,0110100110010,0
3379,0110100110011,0
3380,0110100110100,0
3381,0110100110101,0
3382,0110100110110,0
3383,0110100110111,0
3384,0110100111000,0
3385,0110100111001,0
3386,0110100111010,0
3387,0110100111011,0
3388,0110100111100,0
3389,0110100111101,1
3390,0110100111110,0
3391,0110100111111,1
3392,0110101000000,0
3393,0110101000001,0
3394,0110101000010,0
3395,0110101000011,0
3396,0110101000100,0
3397,0110101000101,0
3398,0110101000110,0
3399,0110101000111,0
3400,0110101001000,0
3401,0110101001001,0
3402,0110101001010,0
3403,0110101001011,0
3404,0110101001100,0
3405,0110101001101,0
3406,0110101001110,0
3407,0110101001111,1
3408,0110101010000,0
3409,0110101010001,0
3410,0110101010010,0
3411,0110101010011,0
3412,0110101010100,0
3413,0110101010101,1
3414,0110101010110,0
3415,0110101010111,0
3416,0110101011000,0
3417,0110101011001,0
3418,0110101011010,0
3419,0110101011011,0
3420,0110101011100,0
3421,0110101011101,0
3422,0110101011110,0
3423,0110101011111,0
3424,0110101100000,0
3425,0110101100001,0
3426,0110101100010,0
3427,0110101100011,0
3428,0110101100100,0
3429,0110101100101,0
3430,0110101100110,0
3431,0110101100111,0
3432,0110101101000,0
3433,0110101101001,1
3434,0110101101010,0
3435,0110101101011,0
3436,0110101101100,0
3437,0110101101101,0
3438,0110101101110,0
3439,0110101101111,0
3440,0110101110000,0
3441,0110101110001,0
3442,0110101110010,0
3443,0110101110011,0
3444,0110101110100,0
3445,0110101110101,0
3446,0110101110110,0
3447,0110101110111,0
3448,0110101111000,0
3449,0110101111001,1
3450,0110101111010,0
3451,0110101111011,0
3452,0110101111100,0
3453,0110101111101,0
3454,0110101111110,0
3455,0110101111111,0
3456,0110110000000,0
3457,0110110000001,1
3458,0110110000010,0
3459,0110110000011,0
3460,0110110000100,0
3461,0110110000101,1
3462,0110110000110,0
3463,0110110000111,1
3464,0110110001000,0
3465,0110110001001,0
3466,0110110001010,0
3467,0110110001011,1
3468,0110110001100,0
3469,0110110001101,1
3470,0110110001110,0
3471,0110110001111,0
3472,0110110010000,0
3473,0110110010001,0
3474,0110110010010,0
3475,0110110010011,0
3476,0110110010100,0
3477,0110110010101,0
3478,0110110010110,0
3479,0110110010111,0
3480,0110110011000,0
3481,0110110011001,0
3482,0110110011010,0
3483,0110110011011,0
3484,0110110011100,0
3485,0110110011101,0
3486,0110110011110,0
3487,0110110011111,0
3488,0110110100000,0
3489,0110110100001,0
3490,0110110100010,0
3491,0110110100011,1
3492,0110110100100,0
3493,0110110100101,0
3494,0110110100110,0
3495,0110110100111,0
3496,0110110101000,0
3497,0110110101001,0
3498,0110110101010,0
3499,0110110101011,1
3500,0110110101100,0
3501,0110110101101,0
3502,0110110101110,0
3503,0110110101111,0
3504,0110110110000,0
3505,0110110110001,0
3506,0110110110010,0
3507,0110110110011,0
3508,0110110110100,0
3509,0110110110101,0
3510,0110110110110,0
3511,0110110110111,1
3512,0110110111000,0
3513,0110110111001,0
3514,0110110111010,0
3515,0110110111011,0
3516,0110110111100,0
3517,0110110111101,1
3518,0110110111110,0
3519,0110110111111,0
3520,0110111000000,0
3521,0110111000001,0
3522,0110111000010,0
3523,0110111000011,0
3524,0110111000100,0
3525,0110111000101,0
3526,0110111000110,0
3527,0110111000111,1
3528,0110111001000,0
3529,0110111001001,1
3530,0110111001010,0
3531,0110111001011,0
3532,0110111001100,0
3533,0110111001101,1
3534,0110111001110,0
3535,0110111001111,0
3536,0110111010000,0
3537,0110111010001,0
3538,0110111010010,0
3539,0110111010011,1
3540,0110111010100,0
3541,0110111010101,1
3542,0110111010110,0
3543,0110111010111,0
3544,0110111011000,0
3545,0110111011001,0
3546,0110111011010,0
3547,0110111011011,1
3548,0110111011100,0
3549,0110111011101,0
3550,0110111011110,0
3551,0110111011111,0
3552,0110111100000,0
3553,0110111100001,0
3554,0110111100010,0
3555,0110111100011,0
3556,0110111100100,0
3557,0110111100101,1
3558,0110111100110,0
3559,0110111100111,1
3560,0110111101000,0
3561,0110111101001,0
3562,0110111101010,0
3563,0110111101011,0
3564,0110111101100,0
3565,0110111101101,0
3566,0110111101110,0
3567,0110111101111,0
3568,0110111110000,0
3569,0110111110001,0
3570,0110111110010,0
3571,0110111110011,1
3572,0110111110100,0
3573,0110111110101,0
3574,0110111110110,0
3575,0110111110111,0
3576,0110111111000,0
3577,0110111111001,0
3578,0110111111010,0
3579,0110111111011,0
3580,0110111111100,0
3581,0110111111101,1
3582,0110111111110,0
3583,0110111111111,1
3584,0111000000000,0
3585,0111000000001,0
3586,0111000000010,0
3587,0111000000011,0
3588,0111000000100,0
3589,0111000000101,0
3590,0111000000110,0
3591,0111000000111,0
3592,0111000001000,0
3593,0111000001001,1
3594,0111000001010,0
3595,0111000001011,0
3596,0111000001100,0
3597,0111000001101,0
3598,0111000001110,0
3599,0111000001111,0
3600,0111000010000,0
3601,0111000010001,0
3602,0111000010010,0
3603,0111000010011,0
3604,0111000010100,0
3605,0111000010101,0
3606,0111000010110,0
3607,0111000010111,1
3608,0111000011000,0
3609,0111000011001,0
3610,0111000011010,0
3611,0111000011011,0
3612,0111000011100,0
3613,0111000011101,1
3614,0111000011110,0
3615,0111000011111,0
3616,0111000100000,0
3617,0111000100001,1
3618,0111000100010,0
3619,0111000100011,0
3620,0111000100100,0
3621,0111000100101,0
3622,0111000100110,0
3623,0111000100111,1
3624,0111000101000,0
3625,0111000101001,0
3626,0111000101010,0
3627,0111000101011,0
3628,0111000101100,0
3629,0111000101101,0
3630,0111000101110,0
3631,0111000101111,1
3632,0111000110000,0
3633,0111000110001,0
3634,0111000110010,0
3635,0111000110011,0
3636,0111000110100,0
3637,0111000110101,1
3638,0111000110110,0
3639,0111000110111,0
3640,0111000111000,0
3641,0111000111001,0
3642,0111000111010,0
3643,0111000111011,1
3644,0111000111100,0
3645,0111000111101,0
3646,0111000111110,0
3647,0111000111111,0
3648,0111001000000,0
3649,0111001000001,0
3650,0111001000010,0
3651,0111001000011,0
3652,0111001000100,0
3653,0111001000101,0
3654,0111001000110,0
3655,0111001000111,0
3656,0111001001000,0
3657,0111001001001,0
3658,0111001001010,0
3659,0111001001011,1
3660,0111001001100,0
3661,0111001001101,0
3662,0111001001110,0
3663,0111001001111,0
3664,0111001010000,0
3665,0111001010001,0
3666,0111001010010,0
3667,0111001010011,0
3668,0111001010100,0
3669,0111001010101,0
3670,0111001010110,0
3671,0111001010111,1
3672,0111001011000,0
3673,0111001011001,1
3674,0111001011010,0
3675,0111001011011,0
3676,0111001011100,0
3677,0111001011101,1
3678,0111001011110,0
3679,0111001011111,0
3680,0111001100000,0
3681,0111001100001,0
3682,0111001100010,0
3683,0111001100011,0
3684,0111001100100,0
3685,0111001100101,0
3686,0111001100110,0
3687,0111001100111,0
3688,0111001101000,0
3689,0111001101001,0
3690,0111001101010,0
3691,0111001101011,1
3692,0111001101100,0
3693,0111001101101,0
3694,0111001101110,0
3695,0111001101111,0
3696,0111001110000,0
3697,0111001110001,1
3698,0111001110010,0
3699,0111001110011,0
3700,0111001110100,0
3701,0111001110101,1
3702,0111001110110,0
3703,0111001110111,0
3704,0111001111000,0
3705,0111001111001,0
3706,0111001111010,0
3707,0111001111011,0
3708,0111001111100,0
3709,0111001111101,1
3710,0111001111110,0
3711,0111001111111,0
3712,0111010000000,0
3713,0111010000001,0
3714,0111010000010,0
3715,0111010000011,0
3716,0111010000100,0
3717,0111010000101,0
3718,0111010000110,0
3719,0111010000111,1
3720,0111010001000,0
3721,0111010001001,0
3722,0111010001010,0
3723,0111010001011,0
3724,0111010001100,0
3725,0111010001101,0
3726,0111010001110,0
3727,0111010001111,1
3728,0111010010000,0
3729,0111010010001,0
3730,0111010010010,0
3731,0111010010011,0
3732,0111010010100,0
3733,0111010010101,1
3734,0111010010110,0
3735,0111010010111,0
3736,0111010011000,0
3737,0111010011001,0
3738,0111010011010,0
3739,0111010011011,1
3740,0111010011100,0
3741,0111010011101,0
3742,0111010011110,0
3743,0111010011111,0
3744,0111010100000,0
3745,0111010100001,0
3746,0111010100010,0
3747,0111010100011,0
3748,0111010100100,0
3749,0111010100101,0
3750,0111010100110,0
3751,0111010100111,0
3752,0111010101000,0
3753,0111010101001,0
3754,0111010101010,0
3755,0111010101011,0
3756,0111010101100,0
3757,0111010101101,0
3758,0111010101110,0
3759,0111010101111,0
3760,0111010110000,0
3761,0111010110001,1
3762,0111010110010,0
3763,0111010110011,0
3764,0111010110100,0
3765,0111010110101,0
3766,0111010110110,0
3767,0111010110111,1
3768,0111010111000,0
3769,0111010111001,1
3770,0111010111010,0
3771,0111010111011,0
3772,0111010111100,0
3773,0111010111101,0
3774,0111010111110,0
3775,0111010111111,0
3776,0111011000000,0
3777,0111011000001,0
3778,0111011000010,0
3779,0111011000011,1
3780,0111011000100,0
3781,0111011000101,0
3782,0111011000110,0
3783,0111011000111,0
3784,0111011001000,0
3785,0111011001001,0
3786,0111011001010,0
3787,0111011001011,0
3788,0111011001100,0
3789,0111011001101,0
3790,0111011001110,0
3791,0111011001111,0
3792,0111011010000,0
3793,0111011010001,1
3794,0111011010010,0
3795,0111011010011,0
3796,0111011010100,0
3797,0111011010101,1
3798,0111011010110,0
3799,0111011010111,0
3800,0111011011000,0
3801,0111011011001,0
3802,0111011011010,0
3803,0111011011011,1
3804,0111011011100,0
3805,0111011011101,0
3806,0111011011110,0
3807,0111011011111,0
3808,0111011100000,0
3809,0111011100001,0
3810,0111011100010,0
3811,0111011100011,0
3812,0111011100100,0
3813,0111011100101,0
3814,0111011100110,0
3815,0111011100111,0
3816,0111011101000,0
3817,0111011101001,0
3818,0111011101010,0
3819,0111011101011,0
3820,0111011101100,0
3821,0111011101101,1
3822,0111011101110,0
3823,0111011101111,1
3824,0111011110000,0
3825,0111011110001,0
3826,0111011110010,0
3827,0111011110011,0
3828,0111011110100,0
3829,0111011110101,0
3830,0111011110110,0
3831,0111011110111,0
3832,0111011111000,0
3833,0111011111001,1
3834,0111011111010,0
3835,0111011111011,0
3836,0111011111100,0
3837,0111011111101,0
3838,0111011111110,0
3839,0111011111111,0
3840,0111100000000,0
3841,0111100000001,0
3842,0111100000010,0
3843,0111100000011,0
3844,0111100000100,0
3845,0111100000101,0
3846,0111100000110,0
3847,0111100000111,1
3848,0111100001000,0
3849,0111100001001,0
3850,0111100001010,0
3851,0111100001011,1
3852,0111100001100,0
3853,0111100001101,1
3854,0111100001110,0
3855,0111100001111,0
3856,0111100010000,0
3857,0111100010001,0
3858,0111100010010,0
3859,0111100010011,0
3860,0111100010100,0
3861,0111100010101,0
3862,0111100010110,0
3863,0111100010111,1
3864,0111100011000,0
3865,0111100011001,0
3866,0111100011010,0
3867,0111100011011,0
3868,0111100011100,0
3869,0111100011101,0
3870,0111100011110,0
3871,0111100011111,0
3872,0111100100000,0
3873,0111100100001,0
3874,0111100100010,0
3875,0111100100011,0
3876,0111100100100,0
3877,0111100100101,1
3878,0111100100110,0
3879,0111100100111,0
3880,0111100101000,0
3881,0111100101001,1
3882,0111100101010,0
3883,0111100101011,0
3884,0111100101100,0
3885,0111100101101,0
3886,0111100101110,0
3887,0111100101111,0
3888,0111100110000,0
3889,0111100110001,1
3890,0111100110010,0
3891,0111100110011,0
3892,0111100110100,0
3893,0111100110101,0
3894,0111100110110,0
3895,0111100110111,0
3896,0111100111000,0
3897,0111100111001,0
3898,0111100111010,0
3899,0111100111011,0
3900,0111100111100,0
3901,0111100111101,0
3902,0111100111110,0
