int,binary,isPrime
16533,100000010010101,0
16534,100000010010110,0
16535,100000010010111,0
16536,100000010011000,0
16537,100000010011001,0
16538,100000010011010,0
16539,100000010011011,0
16540,100000010011100,0
16541,100000010011101,0
16542,100000010011110,0
16543,100000010011111,0
16544,100000010100000,0
16545,100000010100001,0
16546,100000010100010,0
16547,100000010100011,1
16548,100000010100100,0
16549,100000010100101,0
16550,100000010100110,0
16551,100000010100111,0
16552,100000010101000,0
16553,100000010101001,1
16554,100000010101010,0
16555,100000010101011,0
16556,100000010101100,0
16557,100000010101101,0
16558,100000010101110,0
16559,100000010101111,0
16560,100000010110000,0
16561,100000010110001,1
16562,100000010110010,0
16563,100000010110011,0
16564,100000010110100,0
16565,100000010110101,0
16566,100000010110110,0
16567,100000010110111,1
16568,100000010111000,0
16569,100000010111001,0
16570,100000010111010,0
16571,100000010111011,0
16572,100000010111100,0
16573,100000010111101,1
16574,100000010111110,0
16575,100000010111111,0
16576,100000011000000,0
16577,100000011000001,0
16578,100000011000010,0
16579,100000011000011,0
16580,100000011000100,0
16581,100000011000101,0
16582,100000011000110,0
16583,100000011000111,0
16584,100000011001000,0
16585,100000011001001,0
16586,100000011001010,0
16587,100000011001011,0
16588,100000011001100,0
16589,100000011001101,0
16590,100000011001110,0
16591,100000011001111,0
16592,100000011010000,0
16593,100000011010001,0
16594,100000011010010,0
16595,100000011010011,0
16596,100000011010100,0
16597,100000011010101,0
16598,100000011010110,0
16599,100000011010111,0
16600,100000011011000,0
16601,100000011011001,0
16602,100000011011010,0
16603,100000011011011,1
16604,100000011011100,0
16605,100000011011101,0
16606,100000011011110,0
16607,100000011011111,1
16608,100000011100000,0
16609,100000011100001,0
16610,100000011100010,0
16611,100000011100011,0
16612,100000011100100,0
16613,100000011100101,0
16614,100000011100110,0
16615,100000011100111,0
16616,100000011101000,0
16617,100000011101001,0
16618,100000011101010,0
16619,100000011101011,1
16620,100000011101100,0
16621,100000011101101,0
16622,100000011101110,0
16623,100000011101111,0
16624,100000011110000,0
16625,100000011110001,0
16626,100000011110010,0
16627,100000011110011,0
16628,100000011110100,0
16629,100000011110101,0
16630,100000011110110,0
16631,100000011110111,1
16632,100000011111000,0
16633,100000011111001,1
16634,100000011111010,0
16635,100000011111011,0
16636,100000011111100,0
16637,100000011111101,0
16638,100000011111110,0
16639,100000011111111,0
16640,100000100000000,0
16641,100000100000001,0
16642,100000100000010,0
16643,100000100000011,0
16644,100000100000100,0
16645,100000100000101,0
16646,100000100000110,0
16647,100000100000111,0
16648,100000100001000,0
16649,100000100001001,1
16650,100000100001010,0
16651,100000100001011,1
16652,100000100001100,0
16653,100000100001101,0
16654,100000100001110,0
16655,100000100001111,0
16656,100000100010000,0
16657,100000100010001,1
16658,100000100010010,0
16659,100000100010011,0
16660,100000100010100,0
16661,100000100010101,1
16662,100000100010110,0
16663,100000100010111,0
16664,100000100011000,0
16665,100000100011001,0
16666,100000100011010,0
16667,100000100011011,0
16668,100000100011100,0
16669,100000100011101,0
16670,100000100011110,0
16671,100000100011111,0
16672,100000100100000,0
16673,100000100100001,1
16674,100000100100010,0
16675,100000100100011,0
16676,100000100100100,0
16677,100000100100101,0
16678,100000100100110,0
16679,100000100100111,0
16680,100000100101000,0
16681,100000100101001,0
16682,100000100101010,0
16683,100000100101011,0
16684,100000100101100,0
16685,100000100101101,0
16686,100000100101110,0
16687,100000100101111,0
16688,100000100110000,0
16689,100000100110001,0
16690,100000100110010,0
16691,100000100110011,1
16692,100000100110100,0
16693,100000100110101,1
16694,100000100110110,0
16695,100000100110111,0
16696,100000100111000,0
16697,100000100111001,0
16698,100000100111010,0
16699,100000100111011,1
16700,100000100111100,0
16701,100000100111101,0
16702,100000100111110,0
16703,100000100111111,1
16704,100000101000000,0
16705,100000101000001,0
16706,100000101000010,0
16707,100000101000011,0
16708,100000101000100,0
16709,100000101000101,0
16710,100000101000110,0
16711,100000101000111,0
16712,100000101001000,0
16713,100000101001001,0
16714,100000101001010,0
16715,100000101001011,0
16716,100000101001100,0
16717,100000101001101,0
16718,100000101001110,0
16719,100000101001111,0
16720,100000101010000,0
16721,100000101010001,0
16722,100000101010010,0
16723,100000101010011,0
16724,100000101010100,0
16725,100000101010101,0
16726,100000101010110,0
16727,100000101010111,0
16728,100000101011000,0
16729,100000101011001,1
16730,100000101011010,0
16731,100000101011011,0
16732,100000101011100,0
16733,100000101011101,0
16734,100000101011110,0
16735,100000101011111,0
16736,100000101100000,0
16737,100000101100001,0
16738,100000101100010,0
16739,100000101100011,0
16740,100000101100100,0
16741,100000101100101,1
16742,100000101100110,0
16743,100000101100111,0
16744,100000101101000,0
16745,100000101101001,0
16746,100000101101010,0
16747,100000101101011,1
16748,100000101101100,0
16749,100000101101101,0
16750,100000101101110,0
16751,100000101101111,0
16752,100000101110000,0
16753,100000101110001,0
16754,100000101110010,0
16755,100000101110011,0
16756,100000101110100,0
16757,100000101110101,0
16758,100000101110110,0
16759,100000101110111,1
16760,100000101111000,0
16761,100000101111001,0
16762,100000101111010,0
16763,100000101111011,1
16764,100000101111100,0
16765,100000101111101,0
16766,100000101111110,0
16767,100000101111111,0
16768,100000110000000,0
16769,100000110000001,0
16770,100000110000010,0
16771,100000110000011,0
16772,100000110000100,0
16773,100000110000101,0
16774,100000110000110,0
16775,100000110000111,0
16776,100000110001000,0
16777,100000110001001,0
16778,100000110001010,0
16779,100000110001011,0
16780,100000110001100,0
16781,100000110001101,0
16782,100000110001110,0
16783,100000110001111,0
16784,100000110010000,0
16785,100000110010001,0
16786,100000110010010,0
16787,100000110010011,1
16788,100000110010100,0
16789,100000110010101,0
16790,100000110010110,0
16791,100000110010111,0
16792,100000110011000,0
16793,100000110011001,0
16794,100000110011010,0
16795,100000110011011,0
16796,100000110011100,0
16797,100000110011101,0
16798,100000110011110,0
16799,100000110011111,0
16800,100000110100000,0
16801,100000110100001,0
16802,100000110100010,0
16803,100000110100011,0
16804,100000110100100,0
16805,100000110100101,0
16806,100000110100110,0
16807,100000110100111,0
16808,100000110101000,0
16809,100000110101001,0
16810,100000110101010,0
16811,100000110101011,1
16812,100000110101100,0
16813,100000110101101,0
16814,100000110101110,0
16815,100000110101111,0
16816,100000110110000,0
16817,100000110110001,0
16818,100000110110010,0
16819,100000110110011,0
16820,100000110110100,0
16821,100000110110101,0
16822,100000110110110,0
16823,100000110110111,1
16824,100000110111000,0
16825,100000110111001,0
16826,100000110111010,0
16827,100000110111011,0
16828,100000110111100,0
16829,100000110111101,1
16830,100000110111110,0
16831,100000110111111,1
16832,100000111000000,0
16833,100000111000001,0
16834,100000111000010,0
16835,100000111000011,0
16836,100000111000100,0
16837,100000111000101,0
16838,100000111000110,0
16839,100000111000111,0
16840,100000111001000,0
16841,100000111001001,0
16842,100000111001010,0
16843,100000111001011,1
16844,100000111001100,0
16845,100000111001101,0
16846,100000111001110,0
16847,100000111001111,0
16848,100000111010000,0
16849,100000111010001,0
16850,100000111010010,0
16851,100000111010011,0
16852,100000111010100,0
16853,100000111010101,0
16854,100000111010110,0
16855,100000111010111,0
16856,100000111011000,0
16857,100000111011001,0
16858,100000111011010,0
16859,100000111011011,0
16860,100000111011100,0
16861,100000111011101,0
16862,100000111011110,0
16863,100000111011111,0
16864,100000111100000,0
16865,100000111100001,0
16866,100000111100010,0
16867,100000111100011,0
16868,100000111100100,0
16869,100000111100101,0
16870,100000111100110,0
16871,100000111100111,1
16872,100000111101000,0
16873,100000111101001,0
16874,100000111101010,0
16875,100000111101011,0
16876,100000111101100,0
16877,100000111101101,0
16878,100000111101110,0
16879,100000111101111,1
16880,100000111110000,0
16881,100000111110001,0
16882,100000111110010,0
16883,100000111110011,1
16884,100000111110100,0
16885,100000111110101,0
16886,100000111110110,0
16887,100000111110111,0
16888,100000111111000,0
16889,100000111111001,1
16890,100000111111010,0
16891,100000111111011,0
16892,100000111111100,0
16893,100000111111101,0
16894,100000111111110,0
16895,100000111111111,0
16896,100001000000000,0
16897,100001000000001,0
16898,100001000000010,0
16899,100001000000011,0
16900,100001000000100,0
16901,100001000000101,1
16902,100001000000110,0
16903,100001000000111,1
16904,100001000001000,0
16905,100001000001001,0
16906,100001000001010,0
16907,100001000001011,0
16908,100001000001100,0
16909,100001000001101,0
16910,100001000001110,0
16911,100001000001111,0
16912,100001000010000,0
16913,100001000010001,0
16914,100001000010010,0
16915,100001000010011,0
16916,100001000010100,0
16917,100001000010101,0
16918,100001000010110,0
16919,100001000010111,0
16920,100001000011000,0
16921,100001000011001,1
16922,100001000011010,0
16923,100001000011011,0
16924,100001000011100,0
16925,100001000011101,0
16926,100001000011110,0
16927,100001000011111,1
16928,100001000100000,0
16929,100001000100001,0
16930,100001000100010,0
16931,100001000100011,1
16932,100001000100100,0
16933,100001000100101,0
16934,100001000100110,0
16935,100001000100111,0
16936,100001000101000,0
16937,100001000101001,1
16938,100001000101010,0
16939,100001000101011,0
16940,100001000101100,0
16941,100001000101101,0
16942,100001000101110,0
16943,100001000101111,1
16944,100001000110000,0
16945,100001000110001,0
16946,100001000110010,0
16947,100001000110011,0
16948,100001000110100,0
16949,100001000110101,0
16950,100001000110110,0
16951,100001000110111,0
16952,100001000111000,0
16953,100001000111001,0
16954,100001000111010,0
16955,100001000111011,0
16956,100001000111100,0
16957,100001000111101,0
16958,100001000111110,0
16959,100001000111111,0
16960,100001001000000,0
16961,100001001000001,0
16962,100001001000010,0
16963,100001001000011,1
16964,100001001000100,0
16965,100001001000101,0
16966,100001001000110,0
16967,100001001000111,0
16968,100001001001000,0
16969,100001001001001,0
16970,100001001001010,0
16971,100001001001011,0
16972,100001001001100,0
16973,100001001001101,0
16974,100001001001110,0
16975,100001001001111,0
16976,100001001010000,0
16977,100001001010001,0
16978,100001001010010,0
16979,100001001010011,1
16980,100001001010100,0
16981,100001001010101,1
16982,100001001010110,0
16983,100001001010111,0
16984,100001001011000,0
16985,100001001011001,0
16986,100001001011010,0
16987,100001001011011,1
16988,100001001011100,0
16989,100001001011101,0
16990,100001001011110,0
16991,100001001011111,0
16992,100001001100000,0
16993,100001001100001,1
16994,100001001100010,0
16995,100001001100011,0
16996,100001001100100,0
16997,100001001100101,0
16998,100001001100110,0
16999,100001001100111,0
17000,100001001101000,0
17001,100001001101001,0
17002,100001001101010,0
17003,100001001101011,0
17004,100001001101100,0
17005,100001001101101,0
17006,100001001101110,0
17007,100001001101111,0
17008,100001001110000,0
17009,100001001110001,0
17010,100001001110010,0
17011,100001001110011,1
17012,100001001110100,0
17013,100001001110101,0
17014,100001001110110,0
17015,100001001110111,0
17016,100001001111000,0
17017,100001001111001,0
17018,100001001111010,0
17019,100001001111011,0
17020,100001001111100,0
17021,100001001111101,1
17022,100001001111110,0
17023,100001001111111,0
17024,100001010000000,0
17025,100001010000001,0
17026,100001010000010,0
17027,100001010000011,1
17028,100001010000100,0
17029,100001010000101,1
17030,100001010000110,0
17031,100001010000111,0
17032,100001010001000,0
17033,100001010001001,1
17034,100001010001010,0
17035,100001010001011,0
17036,100001010001100,0
17037,100001010001101,0
17038,100001010001110,0
17039,100001010001111,0
17040,100001010010000,0
17041,100001010010001,1
17042,100001010010010,0
17043,100001010010011,0
17044,100001010010100,0
17045,100001010010101,0
17046,100001010010110,0
17047,100001010010111,1
17048,100001010011000,0
17049,100001010011001,0
17050,100001010011010,0
17051,100001010011011,0
17052,100001010011100,0
17053,100001010011101,1
17054,100001010011110,0
17055,100001010011111,0
17056,100001010100000,0
17057,100001010100001,0
17058,100001010100010,0
17059,100001010100011,0
17060,100001010100100,0
17061,100001010100101,0
17062,100001010100110,0
17063,100001010100111,0
17064,100001010101000,0
17065,100001010101001,0
17066,100001010101010,0
17067,100001010101011,0
17068,100001010101100,0
17069,100001010101101,0
17070,100001010101110,0
17071,100001010101111,0
17072,100001010110000,0
17073,100001010110001,0
17074,100001010110010,0
17075,100001010110011,0
17076,100001010110100,0
17077,100001010110101,1
17078,100001010110110,0
17079,100001010110111,0
17080,100001010111000,0
17081,100001010111001,0
17082,100001010111010,0
17083,100001010111011,0
17084,100001010111100,0
17085,100001010111101,0
17086,100001010111110,0
17087,100001010111111,0
17088,100001011000000,0
17089,100001011000001,0
17090,100001011000010,0
17091,100001011000011,0
17092,100001011000100,0
17093,100001011000101,1
17094,100001011000110,0
17095,100001011000111,0
17096,100001011001000,0
17097,100001011001001,0
17098,100001011001010,0
17099,100001011001011,1
17100,100001011001100,0
17101,100001011001101,0
17102,100001011001110,0
17103,100001011001111,0
17104,100001011010000,0
17105,100001011010001,0
17106,100001011010010,0
17107,100001011010011,1
17108,100001011010100,0
17109,100001011010101,0
17110,100001011010110,0
17111,100001011010111,0
17112,100001011011000,0
17113,100001011011001,0
17114,100001011011010,0
17115,100001011011011,0
17116,100001011011100,0
17117,100001011011101,1
17118,100001011011110,0
17119,100001011011111,0
17120,100001011100000,0
17121,100001011100001,0
17122,100001011100010,0
17123,100001011100011,1
17124,100001011100100,0
17125,100001011100101,0
17126,100001011100110,0
17127,100001011100111,0
17128,100001011101000,0
17129,100001011101001,0
17130,100001011101010,0
17131,100001011101011,0
17132,100001011101100,0
17133,100001011101101,0
17134,100001011101110,0
17135,100001011101111,0
17136,100001011110000,0
17137,100001011110001,1
17138,100001011110010,0
17139,100001011110011,0
17140,100001011110100,0
17141,100001011110101,0
17142,100001011110110,0
17143,100001011110111,0
17144,100001011111000,0
17145,100001011111001,0
17146,100001011111010,0
17147,100001011111011,0
17148,100001011111100,0
17149,100001011111101,0
17150,100001011111110,0
17151,100001011111111,0
17152,100001100000000,0
17153,100001100000001,0
17154,100001100000010,0
17155,100001100000011,0
17156,100001100000100,0
17157,100001100000101,0
17158,100001100000110,0
17159,100001100000111,1
17160,100001100001000,0
17161,100001100001001,0
17162,100001100001010,0
17163,100001100001011,0
17164,100001100001100,0
17165,100001100001101,0
17166,100001100001110,0
17167,100001100001111,1
17168,100001100010000,0
17169,100001100010001,0
17170,100001100010010,0
17171,100001100010011,0
17172,100001100010100,0
17173,100001100010101,0
17174,100001100010110,0
17175,100001100010111,0
17176,100001100011000,0
17177,100001100011001,0
17178,100001100011010,0
17179,100001100011011,0
17180,100001100011100,0
17181,100001100011101,0
17182,100001100011110,0
17183,100001100011111,1
17184,100001100100000,0
17185,100001100100001,0
17186,100001100100010,0
17187,100001100100011,0
17188,100001100100100,0
17189,100001100100101,1
17190,100001100100110,0
17191,100001100100111,1
17192,100001100101000,0
17193,100001100101001,0
17194,100001100101010,0
17195,100001100101011,0
17196,100001100101100,0
17197,100001100101101,0
17198,100001100101110,0
17199,100001100101111,0
17200,100001100110000,0
17201,100001100110001,0
17202,100001100110010,0
17203,100001100110011,1
17204,100001100110100,0
17205,100001100110101,0
17206,100001100110110,0
17207,100001100110111,1
17208,100001100111000,0
17209,100001100111001,1
17210,100001100111010,0
17211,100001100111011,0
17212,100001100111100,0
17213,100001100111101,0
17214,100001100111110,0
17215,100001100111111,0
17216,100001101000000,0
17217,100001101000001,0
17218,100001101000010,0
17219,100001101000011,0
17220,100001101000100,0
17221,100001101000101,0
17222,100001101000110,0
17223,100001101000111,0
17224,100001101001000,0
17225,100001101001001,0
17226,100001101001010,0
17227,100001101001011,0
17228,100001101001100,0
17229,100001101001101,0
17230,100001101001110,0
17231,100001101001111,1
17232,100001101010000,0
17233,100001101010001,0
17234,100001101010010,0
17235,100001101010011,0
17236,100001101010100,0
17237,100001101010101,0
17238,100001101010110,0
17239,100001101010111,1
17240,100001101011000,0
17241,100001101011001,0
17242,100001101011010,0
17243,100001101011011,0
17244,100001101011100,0
17245,100001101011101,0
17246,100001101011110,0
17247,100001101011111,0
17248,100001101100000,0
17249,100001101100001,0
17250,100001101100010,0
17251,100001101100011,0
17252,100001101100100,0
17253,100001101100101,0
17254,100001101100110,0
17255,100001101100111,0
17256,100001101101000,0
17257,100001101101001,1
17258,100001101101010,0
17259,100001101101011,0
17260,100001101101100,0
17261,100001101101101,0
17262,100001101101110,0
17263,100001101101111,0
17264,100001101110000,0
17265,100001101110001,0
17266,100001101110010,0
17267,100001101110011,0
17268,100001101110100,0
17269,100001101110101,0
17270,100001101110110,0
17271,100001101110111,0
17272,100001101111000,0
17273,100001101111001,0
17274,100001101111010,0
17275,100001101111011,0
17276,100001101111100,0
17277,100001101111101,0
17278,100001101111110,0
17279,100001101111111,0
17280,100001110000000,0
17281,100001110000001,0
17282,100001110000010,0
17283,100001110000011,0
17284,100001110000100,0
17285,100001110000101,0
17286,100001110000110,0
17287,100001110000111,0
17288,100001110001000,0
17289,100001110001001,0
17290,100001110001010,0
17291,100001110001011,1
17292,100001110001100,0
17293,100001110001101,1
17294,100001110001110,0
17295,100001110001111,0
17296,100001110010000,0
17297,100001110010001,0
17298,100001110010010,0
17299,100001110010011,1
17300,100001110010100,0
17301,100001110010101,0
17302,100001110010110,0
17303,100001110010111,0
17304,100001110011000,0
17305,100001110011001,0
17306,100001110011010,0
17307,100001110011011,0
17308,100001110011100,0
17309,100001110011101,0
17310,100001110011110,0
17311,100001110011111,0
17312,100001110100000,0
17313,100001110100001,0
17314,100001110100010,0
17315,100001110100011,0
17316,100001110100100,0
17317,100001110100101,1
17318,100001110100110,0
17319,100001110100111,0
17320,100001110101000,0
17321,100001110101001,1
17322,100001110101010,0
17323,100001110101011,0
17324,100001110101100,0
17325,100001110101101,0
17326,100001110101110,0
17327,100001110101111,1
17328,100001110110000,0
17329,100001110110001,0
17330,100001110110010,0
17331,100001110110011,0
17332,100001110110100,0
17333,100001110110101,1
17334,100001110110110,0
17335,100001110110111,0
17336,100001110111000,0
17337,100001110111001,0
17338,100001110111010,0
17339,100001110111011,0
17340,100001110111100,0
17341,100001110111101,1
17342,100001110111110,0
17343,100001110111111,0
17344,100001111000000,0
17345,100001111000001,0
17346,100001111000010,0
17347,100001111000011,0
17348,100001111000100,0
17349,100001111000101,0
17350,100001111000110,0
17351,100001111000111,1
17352,100001111001000,0
17353,100001111001001,0
17354,100001111001010,0
17355,100001111001011,0
17356,100001111001100,0
17357,100001111001101,0
17358,100001111001110,0
17359,100001111001111,1
17360,100001111010000,0
17361,100001111010001,0
17362,100001111010010,0
17363,100001111010011,0
17364,100001111010100,0
17365,100001111010101,0
17366,100001111010110,0
17367,100001111010111,0
17368,100001111011000,0
17369,100001111011001,0
17370,100001111011010,0
17371,100001111011011,0
17372,100001111011100,0
17373,100001111011101,0
17374,100001111011110,0
17375,100001111011111,0
17376,100001111100000,0
17377,100001111100001,1
17378,100001111100010,0
17379,100001111100011,0
17380,100001111100100,0
17381,100001111100101,0
17382,100001111100110,0
17383,100001111100111,1
17384,100001111101000,0
17385,100001111101001,0
17386,100001111101010,0
17387,100001111101011,1
17388,100001111101100,0
17389,100001111101101,1
17390,100001111101110,0
17391,100001111101111,0
17392,100001111110000,0
17393,100001111110001,1
17394,100001111110010,0
17395,100001111110011,0
17396,100001111110100,0
17397,100001111110101,0
17398,100001111110110,0
17399,100001111110111,0
17400,100001111111000,0
17401,100001111111001,1
17402,100001111111010,0
17403,100001111111011,0
17404,100001111111100,0
17405,100001111111101,0
17406,100001111111110,0
17407,100001111111111,0
17408,100010000000000,0
17409,100010000000001,0
17410,100010000000010,0
17411,100010000000011,0
17412,100010000000100,0
17413,100010000000101,0
17414,100010000000110,0
17415,100010000000111,0
17416,100010000001000,0
17417,100010000001001,1
17418,100010000001010,0
17419,100010000001011,1
17420,100010000001100,0
17421,100010000001101,0
17422,100010000001110,0
17423,100010000001111,0
17424,100010000010000,0
17425,100010000010001,0
17426,100010000010010,0
17427,100010000010011,0
17428,100010000010100,0
17429,100010000010101,0
17430,100010000010110,0
17431,100010000010111,1
17432,100010000011000,0
17433,100010000011001,0
17434,100010000011010,0
17435,100010000011011,0
17436,100010000011100,0
17437,100010000011101,0
17438,100010000011110,0
17439,100010000011111,0
17440,100010000100000,0
17441,100010000100001,0
17442,100010000100010,0
17443,100010000100011,1
17444,100010000100100,0
17445,100010000100101,0
17446,100010000100110,0
17447,100010000100111,0
17448,100010000101000,0
17449,100010000101001,1
17450,100010000101010,0
17451,100010000101011,0
17452,100010000101100,0
17453,100010000101101,0
17454,100010000101110,0
17455,100010000101111,0
17456,100010000110000,0
17457,100010000110001,0
17458,100010000110010,0
17459,100010000110011,0
17460,100010000110100,0
17461,100010000110101,0
17462,100010000110110,0
17463,100010000110111,0
17464,100010000111000,0
17465,100010000111001,0
17466,100010000111010,0
17467,100010000111011,1
17468,100010000111100,0
17469,100010000111101,0
17470,100010000111110,0
17471,100010000111111,1
17472,100010001000000,0
17473,100010001000001,0
17474,100010001000010,0
17475,100010001000011,0
17476,100010001000100,0
17477,100010001000101,1
17478,100010001000110,0
17479,100010001000111,0
17480,100010001001000,0
17481,100010001001001,0
17482,100010001001010,0
17483,100010001001011,1
17484,100010001001100,0
17485,100010001001101,0
17486,100010001001110,0
17487,100010001001111,0
17488,100010001010000,0
17489,100010001010001,1
17490,100010001010010,0
17491,100010001010011,1
17492,100010001010100,0
17493,100010001010101,0
17494,100010001010110,0
17495,100010001010111,0
17496,100010001011000,0
17497,100010001011001,1
17498,100010001011010,0
17499,100010001011011,0
17500,100010001011100,0
17501,100010001011101,0
17502,100010001011110,0
17503,100010001011111,0
17504,100010001100000,0
17505,100010001100001,0
17506,100010001100010,0
17507,100010001100011,0
17508,100010001100100,0
17509,100010001100101,1
17510,100010001100110,0
17511,100010001100111,0
17512,100010001101000,0
17513,100010001101001,0
17514,100010001101010,0
17515,100010001101011,0
17516,100010001101100,0
17517,100010001101101,0
17518,100010001101110,0
17519,100010001101111,1
17520,100010001110000,0
17521,100010001110001,0
17522,100010001110010,0
17523,100010001110011,0
17524,100010001110100,0
17525,100010001110101,0
17526,100010001110110,0
17527,100010001110111,0
17528,100010001111000,0
17529,100010001111001,0
17530,100010001111010,0
17531,100010001111011,0
17532,100010001111100,0
17533,100010001111101,0
17534,100010001111110,0
17535,100010001111111,0
17536,100010010000000,0
17537,100010010000001,0
17538,100010010000010,0
17539,100010010000011,1
17540,100010010000100,0
17541,100010010000101,0
17542,100010010000110,0
17543,100010010000111,0
17544,100010010001000,0
17545,100010010001001,0
17546,100010010001010,0
17547,100010010001011,0
17548,100010010001100,0
17549,100010010001101,0
17550,100010010001110,0
17551,100010010001111,1
17552,100010010010000,0
17553,100010010010001,0
17554,100010010010010,0
17555,100010010010011,0
17556,100010010010100,0
17557,100010010010101,0
17558,100010010010110,0
17559,100010010010111,0
17560,100010010011000,0
17561,100010010011001,0
17562,100010010011010,0
17563,100010010011011,0
17564,100010010011100,0
17565,100010010011101,0
17566,100010010011110,0
17567,100010010011111,0
17568,100010010100000,0
17569,100010010100001,1
17570,100010010100010,0
17571,100010010100011,0
17572,100010010100100,0
17573,100010010100101,1
17574,100010010100110,0
17575,100010010100111,0
17576,100010010101000,0
17577,100010010101001,0
17578,100010010101010,0
17579,100010010101011,1
17580,100010010101100,0
17581,100010010101101,1
17582,100010010101110,0
17583,100010010101111,0
17584,100010010110000,0
17585,100010010110001,0
17586,100010010110010,0
17587,100010010110011,0
17588,100010010110100,0
17589,100010010110101,0
17590,100010010110110,0
17591,100010010110111,0
17592,100010010111000,0
17593,100010010111001,0
17594,100010010111010,0
17595,100010010111011,0
17596,100010010111100,0
17597,100010010111101,1
17598,100010010111110,0
17599,100010010111111,1
17600,100010011000000,0
17601,100010011000001,0
17602,100010011000010,0
17603,100010011000011,0
17604,100010011000100,0
17605,100010011000101,0
17606,100010011000110,0
17607,100010011000111,0
17608,100010011001000,0
17609,100010011001001,1
17610,100010011001010,0
17611,100010011001011,0
17612,100010011001100,0
17613,100010011001101,0
17614,100010011001110,0
17615,100010011001111,0
17616,100010011010000,0
17617,100010011010001,0
17618,100010011010010,0
17619,100010011010011,0
17620,100010011010100,0
17621,100010011010101,0
17622,100010011010110,0
17623,100010011010111,1
17624,100010011011000,0
17625,100010011011001,0
17626,100010011011010,0
17627,100010011011011,1
17628,100010011011100,0
17629,100010011011101,0
17630,100010011011110,0
17631,100010011011111,0
17632,100010011100000,0
17633,100010011100001,0
17634,100010011100010,0
17635,100010011100011,0
17636,100010011100100,0
17637,100010011100101,0
17638,100010011100110,0
17639,100010011100111,0
17640,100010011101000,0
17641,100010011101001,0
17642,100010011101010,0
17643,100010011101011,0
17644,100010011101100,0
17645,100010011101101,0
17646,100010011101110,0
17647,100010011101111,0
17648,100010011110000,0
17649,100010011110001,0
17650,100010011110010,0
17651,100010011110011,0
17652,100010011110100,0
17653,100010011110101,0
17654,100010011110110,0
17655,100010011110111,0
17656,100010011111000,0
17657,100010011111001,1
17658,100010011111010,0
17659,100010011111011,1
17660,100010011111100,0
17661,100010011111101,0
17662,100010011111110,0
17663,100010011111111,0
17664,100010100000000,0
17665,100010100000001,0
17666,100010100000010,0
17667,100010100000011,0
17668,100010100000100,0
17669,100010100000101,1
17670,100010100000110,0
17671,100010100000111,0
17672,100010100001000,0
17673,100010100001001,0
17674,100010100001010,0
17675,100010100001011,0
17676,100010100001100,0
17677,100010100001101,0
17678,100010100001110,0
17679,100010100001111,0
17680,100010100010000,0
17681,100010100010001,1
17682,100010100010010,0
17683,100010100010011,1
17684,100010100010100,0
17685,100010100010101,0
17686,100010100010110,0
17687,100010100010111,0
17688,100010100011000,0
17689,100010100011001,0
17690,100010100011010,0
17691,100010100011011,0
17692,100010100011100,0
17693,100010100011101,0
17694,100010100011110,0
17695,100010100011111,0
17696,100010100100000,0
17697,100010100100001,0
17698,100010100100010,0
17699,100010100100011,0
17700,100010100100100,0
17701,100010100100101,0
17702,100010100100110,0
17703,100010100100111,0
17704,100010100101000,0
17705,100010100101001,0
17706,100010100101010,0
17707,100010100101011,1
17708,100010100101100,0
17709,100010100101101,0
17710,100010100101110,0
17711,100010100101111,0
17712,100010100110000,0
17713,100010100110001,1
17714,100010100110010,0
17715,100010100110011,0
17716,100010100110100,0
17717,100010100110101,0
17718,100010100110110,0
17719,100010100110111,0
17720,100010100111000,0
17721,100010100111001,0
17722,100010100111010,0
17723,100010100111011,0
17724,100010100111100,0
17725,100010100111101,0
17726,100010100111110,0
17727,100010100111111,0
17728,100010101000000,0
17729,100010101000001,1
17730,100010101000010,0
17731,100010101000011,0
17732,100010101000100,0
17733,100010101000101,0
17734,100010101000110,0
17735,100010101000111,0
17736,100010101001000,0
17737,100010101001001,1
17738,100010101001010,0
17739,100010101001011,0
17740,100010101001100,0
17741,100010101001101,0
17742,100010101001110,0
17743,100010101001111,0
17744,100010101010000,0
17745,100010101010001,0
17746,100010101010010,0
17747,100010101010011,1
17748,100010101010100,0
17749,100010101010101,1
17750,100010101010110,0
17751,100010101010111,0
17752,100010101011000,0
17753,100010101011001,0
17754,100010101011010,0
17755,100010101011011,0
17756,100010101011100,0
17757,100010101011101,0
17758,100010101011110,0
17759,100010101011111,0
17760,100010101100000,0
17761,100010101100001,1
17762,100010101100010,0
17763,100010101100011,0
17764,100010101100100,0
17765,100010101100101,0
17766,100010101100110,0
17767,100010101100111,0
17768,100010101101000,0
17769,100010101101001,0
17770,100010101101010,0
17771,100010101101011,0
17772,100010101101100,0
17773,100010101101101,0
17774,100010101101110,0
17775,100010101101111,0
17776,100010101110000,0
17777,100010101110001,0
17778,100010101110010,0
17779,100010101110011,0
17780,100010101110100,0
17781,100010101110101,0
17782,100010101110110,0
17783,100010101110111,1
17784,100010101111000,0
17785,100010101111001,0
17786,100010101111010,0
17787,100010101111011,0
17788,100010101111100,0
17789,100010101111101,1
17790,100010101111110,0
17791,100010101111111,1
17792,100010110000000,0
17793,100010110000001,0
17794,100010110000010,0
17795,100010110000011,0
17796,100010110000100,0
17797,100010110000101,0
17798,100010110000110,0
17799,100010110000111,0
17800,100010110001000,0
17801,100010110001001,0
17802,100010110001010,0
17803,100010110001011,0
