int,binary,isPrime
59925,01110101000010101,0
59926,01110101000010110,0
59927,01110101000010111,0
59928,01110101000011000,0
59929,01110101000011001,1
59930,01110101000011010,0
59931,01110101000011011,0
59932,01110101000011100,0
59933,01110101000011101,0
59934,01110101000011110,0
59935,01110101000011111,0
59936,01110101000100000,0
59937,01110101000100001,0
59938,01110101000100010,0
59939,01110101000100011,0
59940,01110101000100100,0
59941,01110101000100101,0
59942,01110101000100110,0
59943,01110101000100111,0
59944,01110101000101000,0
59945,01110101000101001,0
59946,01110101000101010,0
59947,01110101000101011,0
59948,01110101000101100,0
59949,01110101000101101,0
59950,01110101000101110,0
59951,01110101000101111,1
59952,01110101000110000,0
59953,01110101000110001,0
59954,01110101000110010,0
59955,01110101000110011,0
59956,01110101000110100,0
59957,01110101000110101,1
59958,01110101000110110,0
59959,01110101000110111,0
59960,01110101000111000,0
59961,01110101000111001,0
59962,01110101000111010,0
59963,01110101000111011,0
59964,01110101000111100,0
59965,01110101000111101,0
59966,01110101000111110,0
59967,01110101000111111,0
59968,01110101001000000,0
59969,01110101001000001,0
59970,01110101001000010,0
59971,01110101001000011,1
59972,01110101001000100,0
59973,01110101001000101,0
59974,01110101001000110,0
59975,01110101001000111,0
59976,01110101001001000,0
59977,01110101001001001,0
59978,01110101001001010,0
59979,01110101001001011,0
59980,01110101001001100,0
59981,01110101001001101,1
59982,01110101001001110,0
59983,01110101001001111,0
59984,01110101001010000,0
59985,01110101001010001,0
59986,01110101001010010,0
59987,01110101001010011,0
59988,01110101001010100,0
59989,01110101001010101,0
59990,01110101001010110,0
59991,01110101001010111,0
59992,01110101001011000,0
59993,01110101001011001,0
59994,01110101001011010,0
59995,01110101001011011,0
59996,01110101001011100,0
59997,01110101001011101,0
59998,01110101001011110,0
59999,01110101001011111,1
60000,01110101001100000,0
60001,01110101001100001,0
60002,01110101001100010,0
60003,01110101001100011,0
60004,01110101001100100,0
60005,01110101001100101,0
60006,01110101001100110,0
60007,01110101001100111,0
60008,01110101001101000,0
60009,01110101001101001,0
60010,01110101001101010,0
60011,01110101001101011,0
60012,01110101001101100,0
60013,01110101001101101,1
60014,01110101001101110,0
60015,01110101001101111,0
60016,01110101001110000,0
60017,01110101001110001,1
60018,01110101001110010,0
60019,01110101001110011,0
60020,01110101001110100,0
60021,01110101001110101,0
60022,01110101001110110,0
60023,01110101001110111,0
60024,01110101001111000,0
60025,01110101001111001,0
60026,01110101001111010,0
60027,01110101001111011,0
60028,01110101001111100,0
60029,01110101001111101,1
60030,01110101001111110,0
60031,01110101001111111,0
60032,01110101010000000,0
60033,01110101010000001,0
60034,01110101010000010,0
60035,01110101010000011,0
60036,01110101010000100,0
60037,01110101010000101,1
60038,01110101010000110,0
60039,01110101010000111,0
60040,01110101010001000,0
60041,01110101010001001,1
60042,01110101010001010,0
60043,01110101010001011,0
60044,01110101010001100,0
60045,01110101010001101,0
60046,01110101010001110,0
60047,01110101010001111,0
60048,01110101010010000,0
60049,01110101010010001,0
60050,01110101010010010,0
60051,01110101010010011,0
60052,01110101010010100,0
60053,01110101010010101,0
60054,01110101010010110,0
60055,01110101010010111,0
60056,01110101010011000,0
60057,01110101010011001,0
60058,01110101010011010,0
60059,01110101010011011,0
60060,01110101010011100,0
60061,01110101010011101,0
60062,01110101010011110,0
60063,01110101010011111,0
60064,01110101010100000,0
60065,01110101010100001,0
60066,01110101010100010,0
60067,01110101010100011,0
60068,01110101010100100,0
60069,01110101010100101,0
60070,01110101010100110,0
60071,01110101010100111,0
60072,01110101010101000,0
60073,01110101010101001,0
60074,01110101010101010,0
60075,01110101010101011,0
60076,01110101010101100,0
60077,01110101010101101,1
60078,01110101010101110,0
60079,01110101010101111,0
60080,01110101010110000,0
60081,01110101010110001,0
60082,01110101010110010,0
60083,01110101010110011,1
60084,01110101010110100,0
60085,01110101010110101,0
60086,01110101010110110,0
60087,01110101010110111,0
60088,01110101010111000,0
60089,01110101010111001,1
60090,01110101010111010,0
60091,01110101010111011,1
60092,01110101010111100,0
60093,01110101010111101,0
60094,01110101010111110,0
60095,01110101010111111,0
60096,01110101011000000,0
60097,01110101011000001,0
60098,01110101011000010,0
60099,01110101011000011,0
60100,01110101011000100,0
60101,01110101011000101,1
60102,01110101011000110,0
60103,01110101011000111,1
60104,01110101011001000,0
60105,01110101011001001,0
60106,01110101011001010,0
60107,01110101011001011,1
60108,01110101011001100,0
60109,01110101011001101,0
60110,01110101011001110,0
60111,01110101011001111,0
60112,01110101011010000,0
60113,01110101011010001,0
60114,01110101011010010,0
60115,01110101011010011,0
60116,01110101011010100,0
60117,01110101011010101,0
60118,01110101011010110,0
60119,01110101011010111,0
60120,01110101011011000,0
60121,01110101011011001,0
60122,01110101011011010,0
60123,01110101011011011,0
60124,01110101011011100,0
60125,01110101011011101,0
60126,01110101011011110,0
60127,01110101011011111,1
60128,01110101011100000,0
60129,01110101011100001,0
60130,01110101011100010,0
60131,01110101011100011,0
60132,01110101011100100,0
60133,01110101011100101,1
60134,01110101011100110,0
60135,01110101011100111,0
60136,01110101011101000,0
60137,01110101011101001,0
60138,01110101011101010,0
60139,01110101011101011,1
60140,01110101011101100,0
60141,01110101011101101,0
60142,01110101011101110,0
60143,01110101011101111,0
60144,01110101011110000,0
60145,01110101011110001,0
60146,01110101011110010,0
60147,01110101011110011,0
60148,01110101011110100,0
60149,01110101011110101,1
60150,01110101011110110,0
60151,01110101011110111,0
60152,01110101011111000,0
60153,01110101011111001,0
60154,01110101011111010,0
60155,01110101011111011,0
60156,01110101011111100,0
60157,01110101011111101,0
60158,01110101011111110,0
60159,01110101011111111,0
60160,01110101100000000,0
60161,01110101100000001,1
60162,01110101100000010,0
60163,01110101100000011,0
60164,01110101100000100,0
60165,01110101100000101,0
60166,01110101100000110,0
60167,01110101100000111,1
60168,01110101100001000,0
60169,01110101100001001,1
60170,01110101100001010,0
60171,01110101100001011,0
60172,01110101100001100,0
60173,01110101100001101,0
60174,01110101100001110,0
60175,01110101100001111,0
60176,01110101100010000,0
60177,01110101100010001,0
60178,01110101100010010,0
60179,01110101100010011,0
60180,01110101100010100,0
60181,01110101100010101,0
60182,01110101100010110,0
60183,01110101100010111,0
60184,01110101100011000,0
60185,01110101100011001,0
60186,01110101100011010,0
60187,01110101100011011,0
60188,01110101100011100,0
60189,01110101100011101,0
60190,01110101100011110,0
60191,01110101100011111,0
60192,01110101100100000,0
60193,01110101100100001,0
60194,01110101100100010,0
60195,01110101100100011,0
60196,01110101100100100,0
60197,01110101100100101,0
60198,01110101100100110,0
60199,01110101100100111,0
60200,01110101100101000,0
60201,01110101100101001,0
60202,01110101100101010,0
60203,01110101100101011,0
60204,01110101100101100,0
60205,01110101100101101,0
60206,01110101100101110,0
60207,01110101100101111,0
60208,01110101100110000,0
60209,01110101100110001,1
60210,01110101100110010,0
60211,01110101100110011,0
60212,01110101100110100,0
60213,01110101100110101,0
60214,01110101100110110,0
60215,01110101100110111,0
60216,01110101100111000,0
60217,01110101100111001,1
60218,01110101100111010,0
60219,01110101100111011,0
60220,01110101100111100,0
60221,01110101100111101,0
60222,01110101100111110,0
60223,01110101100111111,1
60224,01110101101000000,0
60225,01110101101000001,0
60226,01110101101000010,0
60227,01110101101000011,0
60228,01110101101000100,0
60229,01110101101000101,0
60230,01110101101000110,0
60231,01110101101000111,0
60232,01110101101001000,0
60233,01110101101001001,0
60234,01110101101001010,0
60235,01110101101001011,0
60236,01110101101001100,0
60237,01110101101001101,0
60238,01110101101001110,0
60239,01110101101001111,0
60240,01110101101010000,0
60241,01110101101010001,0
60242,01110101101010010,0
60243,01110101101010011,0
60244,01110101101010100,0
60245,01110101101010101,0
60246,01110101101010110,0
60247,01110101101010111,0
60248,01110101101011000,0
60249,01110101101011001,0
60250,01110101101011010,0
60251,01110101101011011,1
60252,01110101101011100,0
60253,01110101101011101,0
60254,01110101101011110,0
60255,01110101101011111,0
60256,01110101101100000,0
60257,01110101101100001,1
60258,01110101101100010,0
60259,01110101101100011,1
60260,01110101101100100,0
60261,01110101101100101,0
60262,01110101101100110,0
60263,01110101101100111,0
60264,01110101101101000,0
60265,01110101101101001,0
60266,01110101101101010,0
60267,01110101101101011,0
60268,01110101101101100,0
60269,01110101101101101,0
60270,01110101101101110,0
60271,01110101101101111,1
60272,01110101101110000,0
60273,01110101101110001,0
60274,01110101101110010,0
60275,01110101101110011,0
60276,01110101101110100,0
60277,01110101101110101,0
60278,01110101101110110,0
60279,01110101101110111,0
60280,01110101101111000,0
60281,01110101101111001,0
60282,01110101101111010,0
60283,01110101101111011,0
60284,01110101101111100,0
60285,01110101101111101,0
60286,01110101101111110,0
60287,01110101101111111,0
60288,01110101110000000,0
60289,01110101110000001,1
60290,01110101110000010,0
60291,01110101110000011,0
60292,01110101110000100,0
60293,01110101110000101,1
60294,01110101110000110,0
60295,01110101110000111,0
60296,01110101110001000,0
60297,01110101110001001,0
60298,01110101110001010,0
60299,01110101110001011,0
60300,01110101110001100,0
60301,01110101110001101,0
60302,01110101110001110,0
60303,01110101110001111,0
60304,01110101110010000,0
60305,01110101110010001,0
60306,01110101110010010,0
60307,01110101110010011,0
60308,01110101110010100,0
60309,01110101110010101,0
60310,01110101110010110,0
60311,01110101110010111,0
60312,01110101110011000,0
60313,01110101110011001,0
60314,01110101110011010,0
60315,01110101110011011,0
60316,01110101110011100,0
60317,01110101110011101,1
60318,01110101110011110,0
60319,01110101110011111,0
60320,01110101110100000,0
60321,01110101110100001,0
60322,01110101110100010,0
60323,01110101110100011,0
60324,01110101110100100,0
60325,01110101110100101,0
60326,01110101110100110,0
60327,01110101110100111,0
60328,01110101110101000,0
60329,01110101110101001,0
60330,01110101110101010,0
60331,01110101110101011,1
60332,01110101110101100,0
60333,01110101110101101,0
60334,01110101110101110,0
60335,01110101110101111,0
60336,01110101110110000,0
60337,01110101110110001,1
60338,01110101110110010,0
60339,01110101110110011,0
60340,01110101110110100,0
60341,01110101110110101,0
60342,01110101110110110,0
60343,01110101110110111,1
60344,01110101110111000,0
60345,01110101110111001,0
60346,01110101110111010,0
60347,01110101110111011,0
60348,01110101110111100,0
60349,01110101110111101,0
60350,01110101110111110,0
60351,01110101110111111,0
60352,01110101111000000,0
60353,01110101111000001,1
60354,01110101111000010,0
60355,01110101111000011,0
60356,01110101111000100,0
60357,01110101111000101,0
60358,01110101111000110,0
60359,01110101111000111,0
60360,01110101111001000,0
60361,01110101111001001,0
60362,01110101111001010,0
60363,01110101111001011,0
60364,01110101111001100,0
60365,01110101111001101,0
60366,01110101111001110,0
60367,01110101111001111,0
60368,01110101111010000,0
60369,01110101111010001,0
60370,01110101111010010,0
60371,01110101111010011,0
60372,01110101111010100,0
60373,01110101111010101,1
60374,01110101111010110,0
60375,01110101111010111,0
60376,01110101111011000,0
60377,01110101111011001,0
60378,01110101111011010,0
60379,01110101111011011,0
60380,01110101111011100,0
60381,01110101111011101,0
60382,01110101111011110,0
60383,01110101111011111,1
60384,01110101111100000,0
60385,01110101111100001,0
60386,01110101111100010,0
60387,01110101111100011,0
60388,01110101111100100,0
60389,01110101111100101,0
60390,01110101111100110,0
60391,01110101111100111,0
60392,01110101111101000,0
60393,01110101111101001,0
60394,01110101111101010,0
60395,01110101111101011,0
60396,01110101111101100,0
60397,01110101111101101,1
60398,01110101111101110,0
60399,01110101111101111,0
60400,01110101111110000,0
60401,01110101111110001,0
60402,01110101111110010,0
60403,01110101111110011,0
60404,01110101111110100,0
60405,01110101111110101,0
60406,01110101111110110,0
60407,01110101111110111,0
60408,01110101111111000,0
60409,01110101111111001,0
60410,01110101111111010,0
60411,01110101111111011,0
60412,01110101111111100,0
60413,01110101111111101,1
60414,01110101111111110,0
60415,01110101111111111,0
60416,01110110000000000,0
60417,01110110000000001,0
60418,01110110000000010,0
60419,01110110000000011,0
60420,01110110000000100,0
60421,01110110000000101,0
60422,01110110000000110,0
60423,01110110000000111,0
60424,01110110000001000,0
60425,01110110000001001,0
60426,01110110000001010,0
60427,01110110000001011,1
60428,01110110000001100,0
60429,01110110000001101,0
60430,01110110000001110,0
60431,01110110000001111,0
60432,01110110000010000,0
60433,01110110000010001,0
60434,01110110000010010,0
60435,01110110000010011,0
60436,01110110000010100,0
60437,01110110000010101,0
60438,01110110000010110,0
60439,01110110000010111,0
60440,01110110000011000,0
60441,01110110000011001,0
60442,01110110000011010,0
60443,01110110000011011,1
60444,01110110000011100,0
60445,01110110000011101,0
60446,01110110000011110,0
60447,01110110000011111,0
60448,01110110000100000,0
60449,01110110000100001,1
60450,01110110000100010,0
60451,01110110000100011,0
60452,01110110000100100,0
60453,01110110000100101,0
60454,01110110000100110,0
60455,01110110000100111,0
60456,01110110000101000,0
60457,01110110000101001,1
60458,01110110000101010,0
60459,01110110000101011,0
60460,01110110000101100,0
60461,01110110000101101,0
60462,01110110000101110,0
60463,01110110000101111,0
60464,01110110000110000,0
60465,01110110000110001,0
60466,01110110000110010,0
60467,01110110000110011,0
60468,01110110000110100,0
60469,01110110000110101,0
60470,01110110000110110,0
60471,01110110000110111,0
60472,01110110000111000,0
60473,01110110000111001,0
60474,01110110000111010,0
60475,01110110000111011,0
60476,01110110000111100,0
60477,01110110000111101,0
60478,01110110000111110,0
60479,01110110000111111,0
60480,01110110001000000,0
60481,01110110001000001,0
60482,01110110001000010,0
60483,01110110001000011,0
60484,01110110001000100,0
60485,01110110001000101,0
60486,01110110001000110,0
60487,01110110001000111,0
60488,01110110001001000,0
60489,01110110001001001,0
60490,01110110001001010,0
60491,01110110001001011,0
60492,01110110001001100,0
60493,01110110001001101,1
60494,01110110001001110,0
60495,01110110001001111,0
60496,01110110001010000,0
60497,01110110001010001,1
60498,01110110001010010,0
60499,01110110001010011,0
60500,01110110001010100,0
60501,01110110001010101,0
60502,01110110001010110,0
60503,01110110001010111,0
60504,01110110001011000,0
60505,01110110001011001,0
60506,01110110001011010,0
60507,01110110001011011,0
60508,01110110001011100,0
60509,01110110001011101,1
60510,01110110001011110,0
60511,01110110001011111,0
60512,01110110001100000,0
60513,01110110001100001,0
60514,01110110001100010,0
60515,01110110001100011,0
60516,01110110001100100,0
60517,01110110001100101,0
60518,01110110001100110,0
60519,01110110001100111,0
60520,01110110001101000,0
60521,01110110001101001,1
60522,01110110001101010,0
60523,01110110001101011,0
60524,01110110001101100,0
60525,01110110001101101,0
60526,01110110001101110,0
60527,01110110001101111,1
60528,01110110001110000,0
60529,01110110001110001,0
60530,01110110001110010,0
60531,01110110001110011,0
60532,01110110001110100,0
60533,01110110001110101,0
60534,01110110001110110,0
60535,01110110001110111,0
60536,01110110001111000,0
60537,01110110001111001,0
60538,01110110001111010,0
60539,01110110001111011,1
60540,01110110001111100,0
60541,01110110001111101,0
60542,01110110001111110,0
60543,01110110001111111,0
60544,01110110010000000,0
60545,01110110010000001,0
60546,01110110010000010,0
60547,01110110010000011,0
60548,01110110010000100,0
60549,01110110010000101,0
60550,01110110010000110,0
60551,01110110010000111,0
60552,01110110010001000,0
60553,01110110010001001,0
60554,01110110010001010,0
60555,01110110010001011,0
60556,01110110010001100,0
60557,01110110010001101,0
60558,01110110010001110,0
60559,01110110010001111,0
60560,01110110010010000,0
60561,01110110010010001,0
60562,01110110010010010,0
60563,01110110010010011,0
60564,01110110010010100,0
60565,01110110010010101,0
60566,01110110010010110,0
60567,01110110010010111,0
60568,01110110010011000,0
60569,01110110010011001,0
60570,01110110010011010,0
60571,01110110010011011,0
60572,01110110010011100,0
60573,01110110010011101,0
60574,01110110010011110,0
60575,01110110010011111,0
60576,01110110010100000,0
60577,01110110010100001,0
60578,01110110010100010,0
60579,01110110010100011,0
60580,01110110010100100,0
60581,01110110010100101,0
60582,01110110010100110,0
60583,01110110010100111,0
60584,01110110010101000,0
60585,01110110010101001,0
60586,01110110010101010,0
60587,01110110010101011,0
60588,01110110010101100,0
60589,01110110010101101,1
60590,01110110010101110,0
60591,01110110010101111,0
60592,01110110010110000,0
60593,01110110010110001,0
60594,01110110010110010,0
60595,01110110010110011,0
60596,01110110010110100,0
60597,01110110010110101,0
60598,01110110010110110,0
60599,01110110010110111,0
60600,01110110010111000,0
60601,01110110010111001,1
60602,01110110010111010,0
60603,01110110010111011,0
60604,01110110010111100,0
60605,01110110010111101,0
60606,01110110010111110,0
60607,01110110010111111,1
60608,01110110011000000,0
60609,01110110011000001,0
60610,01110110011000010,0
60611,01110110011000011,1
60612,01110110011000100,0
60613,01110110011000101,0
60614,01110110011000110,0
60615,01110110011000111,0
60616,01110110011001000,0
60617,01110110011001001,1
60618,01110110011001010,0
60619,01110110011001011,0
60620,01110110011001100,0
60621,01110110011001101,0
60622,01110110011001110,0
60623,01110110011001111,1
60624,01110110011010000,0
60625,01110110011010001,0
60626,01110110011010010,0
60627,01110110011010011,0
60628,01110110011010100,0
60629,01110110011010101,0
60630,01110110011010110,0
60631,01110110011010111,1
60632,01110110011011000,0
60633,01110110011011001,0
60634,01110110011011010,0
60635,01110110011011011,0
60636,01110110011011100,0
60637,01110110011011101,1
60638,01110110011011110,0
60639,01110110011011111,0
60640,01110110011100000,0
60641,01110110011100001,0
60642,01110110011100010,0
60643,01110110011100011,0
60644,01110110011100100,0
60645,01110110011100101,0
60646,01110110011100110,0
60647,01110110011100111,1
60648,01110110011101000,0
60649,01110110011101001,1
60650,01110110011101010,0
60651,01110110011101011,0
60652,01110110011101100,0
60653,01110110011101101,0
60654,01110110011101110,0
60655,01110110011101111,0
60656,01110110011110000,0
60657,01110110011110001,0
60658,01110110011110010,0
60659,01110110011110011,1
60660,01110110011110100,0
60661,01110110011110101,1
60662,01110110011110110,0
60663,01110110011110111,0
60664,01110110011111000,0
60665,01110110011111001,0
60666,01110110011111010,0
60667,01110110011111011,0
60668,01110110011111100,0
60669,01110110011111101,0
60670,01110110011111110,0
60671,01110110011111111,0
60672,01110110100000000,0
60673,01110110100000001,0
60674,01110110100000010,0
60675,01110110100000011,0
60676,01110110100000100,0
60677,01110110100000101,0
60678,01110110100000110,0
60679,01110110100000111,1
60680,01110110100001000,0
60681,01110110100001001,0
60682,01110110100001010,0
60683,01110110100001011,0
60684,01110110100001100,0
60685,01110110100001101,0
60686,01110110100001110,0
60687,01110110100001111,0
60688,01110110100010000,0
60689,01110110100010001,1
60690,01110110100010010,0
60691,01110110100010011,0
60692,01110110100010100,0
60693,01110110100010101,0
60694,01110110100010110,0
60695,01110110100010111,0
60696,01110110100011000,0
60697,01110110100011001,0
60698,01110110100011010,0
60699,01110110100011011,0
60700,01110110100011100,0
60701,01110110100011101,0
60702,01110110100011110,0
60703,01110110100011111,1
60704,01110110100100000,0
60705,01110110100100001,0
60706,01110110100100010,0
60707,01110110100100011,0
60708,01110110100100100,0
60709,01110110100100101,0
60710,01110110100100110,0
60711,01110110100100111,0
60712,01110110100101000,0
60713,01110110100101001,0
60714,01110110100101010,0
60715,01110110100101011,0
60716,01110110100101100,0
60717,01110110100101101,0
60718,01110110100101110,0
60719,01110110100101111,1
60720,01110110100110000,0
60721,01110110100110001,0
60722,01110110100110010,0
60723,01110110100110011,0
60724,01110110100110100,0
60725,01110110100110101,0
60726,01110110100110110,0
60727,01110110100110111,1
60728,01110110100111000,0
60729,01110110100111001,0
60730,01110110100111010,0
60731,01110110100111011,0
60732,01110110100111100,0
60733,01110110100111101,1
60734,01110110100111110,0
60735,01110110100111111,0
60736,01110110101000000,0
60737,01110110101000001,1
60738,01110110101000010,0
60739,01110110101000011,0
60740,01110110101000100,0
60741,01110110101000101,0
60742,01110110101000110,0
60743,01110110101000111,0
60744,01110110101001000,0
60745,01110110101001001,0
60746,01110110101001010,0
60747,01110110101001011,0
60748,01110110101001100,0
60749,01110110101001101,0
60750,01110110101001110,0
60751,01110110101001111,0
60752,01110110101010000,0
60753,01110110101010001,0
60754,01110110101010010,0
60755,01110110101010011,0
60756,01110110101010100,0
60757,01110110101010101,1
60758,01110110101010110,0
60759,01110110101010111,0
60760,01110110101011000,0
60761,01110110101011001,1
60762,01110110101011010,0
60763,01110110101011011,1
60764,01110110101011100,0
60765,01110110101011101,0
60766,01110110101011110,0
60767,01110110101011111,0
60768,01110110101100000,0
60769,01110110101100001,0
60770,01110110101100010,0
60771,01110110101100011,0
60772,01110110101100100,0
60773,01110110101100101,1
60774,01110110101100110,0
60775,01110110101100111,0
60776,01110110101101000,0
60777,01110110101101001,0
60778,01110110101101010,0
60779,01110110101101011,1
60780,01110110101101100,0
60781,01110110101101101,0
60782,01110110101101110,0
60783,01110110101101111,0
60784,01110110101110000,0
60785,01110110101110001,0
60786,01110110101110010,0
60787,01110110101110011,0
60788,01110110101110100,0
60789,01110110101110101,0
60790,01110110101110110,0
60791,01110110101110111,0
60792,01110110101111000,0
60793,01110110101111001,1
60794,01110110101111010,0
60795,01110110101111011,0
60796,01110110101111100,0
60797,01110110101111101,0
60798,01110110101111110,0
60799,01110110101111111,0
60800,01110110110000000,0
60801,01110110110000001,0
60802,01110110110000010,0
60803,01110110110000011,0
60804,01110110110000100,0
60805,01110110110000101,0
60806,01110110110000110,0
60807,01110110110000111,0
60808,01110110110001000,0
60809,01110110110001001,0
60810,01110110110001010,0
60811,01110110110001011,1
60812,01110110110001100,0
60813,01110110110001101,0
60814,01110110110001110,0
60815,01110110110001111,0
60816,01110110110010000,0
60817,01110110110010001,0
60818,01110110110010010,0
60819,01110110110010011,0
60820,01110110110010100,0
60821,01110110110010101,1
60822,01110110110010110,0
60823,01110110110010111,0
60824,01110110110011000,0
60825,01110110110011001,0
60826,01110110110011010,0
60827,01110110110011011,0
60828,01110110110011100,0
60829,01110110110011101,0
60830,01110110110011110,0
60831,01110110110011111,0
60832,01110110110100000,0
60833,01110110110100001,0
60834,01110110110100010,0
60835,01110110110100011,0
60836,01110110110100100,0
60837,01110110110100101,0
60838,01110110110100110,0
60839,01110110110100111,0
60840,01110110110101000,0
60841,01110110110101001,0
60842,01110110110101010,0
60843,01110110110101011,0
60844,01110110110101100,0
60845,01110110110101101,0
60846,01110110110101110,0
60847,01110110110101111,0
60848,01110110110110000,0
60849,01110110110110001,0
60850,01110110110110010,0
60851,01110110110110011,0
60852,01110110110110100,0
60853,01110110110110101,0
60854,01110110110110110,0
60855,01110110110110111,0
60856,01110110110111000,0
60857,01110110110111001,0
60858,01110110110111010,0
60859,01110110110111011,1
60860,01110110110111100,0
60861,01110110110111101,0
60862,01110110110111110,0
60863,01110110110111111,0
60864,01110110111000000,0
60865,01110110111000001,0
60866,01110110111000010,0
60867,01110110111000011,0
60868,01110110111000100,0
60869,01110110111000101,1
60870,01110110111000110,0
60871,01110110111000111,0
60872,01110110111001000,0
60873,01110110111001001,0
60874,01110110111001010,0
60875,01110110111001011,0
60876,01110110111001100,0
60877,01110110111001101,0
60878,01110110111001110,0
60879,01110110111001111,0
60880,01110110111010000,0
60881,01110110111010001,0
60882,01110110111010010,0
60883,01110110111010011,0
60884,01110110111010100,0
60885,01110110111010101,0
60886,01110110111010110,0
60887,01110110111010111,1
60888,01110110111011000,0
60889,01110110111011001,1
60890,01110110111011010,0
60891,01110110111011011,0
60892,01110110111011100,0
60893,01110110111011101,0
60894,01110110111011110,0
60895,01110110111011111,0
60896,01110110111100000,0
60897,01110110111100001,0
60898,01110110111100010,0
60899,01110110111100011,1
60900,01110110111100100,0
60901,01110110111100101,1
60902,01110110111100110,0
60903,01110110111100111,0
60904,01110110111101000,0
60905,01110110111101001,0
60906,01110110111101010,0
60907,01110110111101011,0
60908,01110110111101100,0
60909,01110110111101101,0
60910,01110110111101110,0
60911,01110110111101111,0
60912,01110110111110000,0
60913,01110110111110001,1
60914,01110110111110010,0
60915,01110110111110011,0
60916,01110110111110100,0
60917,01110110111110101,1
60918,01110110111110110,0
60919,01110110111110111,1
60920,01110110111111000,0
60921,01110110111111001,0
60922,01110110111111010,0
60923,01110110111111011,1
60924,01110110111111100,0
60925,01110110111111101,0
60926,01110110111111110,0
60927,01110110111111111,0
60928,01110111000000000,0
60929,01110111000000001,0
60930,01110111000000010,0
60931,01110111000000011,0
60932,01110111000000100,0
60933,01110111000000101,0
60934,01110111000000110,0
60935,01110111000000111,0
60936,01110111000001000,0
60937,01110111000001001,1
60938,01110111000001010,0
60939,01110111000001011,0
60940,01110111000001100,0
60941,01110111000001101,0
60942,01110111000001110,0
60943,01110111000001111,1
60944,01110111000010000,0
60945,01110111000010001,0
60946,01110111000010010,0
60947,01110111000010011,0
60948,01110111000010100,0
60949,01110111000010101,0
60950,01110111000010110,0
60951,01110111000010111,0
60952,01110111000011000,0
60953,01110111000011001,1
60954,01110111000011010,0
60955,01110111000011011,0
60956,01110111000011100,0
60957,01110111000011101,0
60958,01110111000011110,0
60959,01110111000011111,0
60960,01110111000100000,0
60961,01110111000100001,1
60962,01110111000100010,0
60963,01110111000100011,0
60964,01110111000100100,0
60965,01110111000100101,0
60966,01110111000100110,0
60967,01110111000100111,0
60968,01110111000101000,0
60969,01110111000101001,0
60970,01110111000101010,0
60971,01110111000101011,0
60972,01110111000101100,0
60973,01110111000101101,0
60974,01110111000101110,0
60975,01110111000101111,0
60976,01110111000110000,0
60977,01110111000110001,0
60978,01110111000110010,0
60979,01110111000110011,0
60980,01110111000110100,0
60981,01110111000110101,0
60982,01110111000110110,0
60983,01110111000110111,0
60984,01110111000111000,0
60985,01110111000111001,0
60986,01110111000111010,0
60987,01110111000111011,0
60988,01110111000111100,0
60989,01110111000111101,0
60990,01110111000111110,0
60991,01110111000111111,0
60992,01110111001000000,0
60993,01110111001000001,0
60994,01110111001000010,0
60995,01110111001000011,0
60996,01110111001000100,0
60997,01110111001000101,0
60998,01110111001000110,0
60999,01110111001000111,0
61000,01110111001001000,0
61001,01110111001001001,1
61002,01110111001001010,0
61003,01110111001001011,0
61004,01110111001001100,0
61005,01110111001001101,0
61006,01110111001001110,0
61007,01110111001001111,1
61008,01110111001010000,0
61009,01110111001010001,0
61010,01110111001010010,0
61011,01110111001010011,0
61012,01110111001010100,0
61013,01110111001010101,0
61014,01110111001010110,0
61015,01110111001010111,0
61016,01110111001011000,0
61017,01110111001011001,0
61018,01110111001011010,0
61019,01110111001011011,0
61020,01110111001011100,0
61021,01110111001011101,0
61022,01110111001011110,0
61023,01110111001011111,0
61024,01110111001100000,0
61025,01110111001100001,0
61026,01110111001100010,0
61027,01110111001100011,1
61028,01110111001100100,0
61029,01110111001100101,0
61030,01110111001100110,0
61031,01110111001100111,1
61032,01110111001101000,0
61033,01110111001101001,0
61034,01110111001101010,0
61035,01110111001101011,0
61036,01110111001101100,0
61037,01110111001101101,0
61038,01110111001101110,0
61039,01110111001101111,0
61040,01110111001110000,0
61041,01110111001110001,0
61042,01110111001110010,0
61043,01110111001110011,1
61044,01110111001110100,0
61045,01110111001110101,0
61046,01110111001110110,0
61047,01110111001110111,0
61048,01110111001111000,0
61049,01110111001111001,0
61050,01110111001111010,0
61051,01110111001111011,1
61052,01110111001111100,0
61053,01110111001111101,0
61054,01110111001111110,0
61055,01110111001111111,0
61056,01110111010000000,0
61057,01110111010000001,1
61058,01110111010000010,0
61059,01110111010000011,0
61060,01110111010000100,0
61061,01110111010000101,0
61062,01110111010000110,0
61063,01110111010000111,0
61064,01110111010001000,0
61065,01110111010001001,0
61066,01110111010001010,0
61067,01110111010001011,0
61068,01110111010001100,0
61069,01110111010001101,0
61070,01110111010001110,0
61071,01110111010001111,0
61072,01110111010010000,0
61073,01110111010010001,0
61074,01110111010010010,0
61075,01110111010010011,0
61076,01110111010010100,0
61077,01110111010010101,0
61078,01110111010010110,0
61079,01110111010010111,0
61080,01110111010011000,0
61081,01110111010011001,0
61082,01110111010011010,0
61083,01110111010011011,0
61084,01110111010011100,0
61085,01110111010011101,0
61086,01110111010011110,0
61087,01110111010011111,0
61088,01110111010100000,0
61089,01110111010100001,0
